Post URI,Content,Author,Timestamp,Likes,Replies,Reposts,keyword,sentiment_score,sentiment,month
at://did:plc:vciu2cc52mghvjegwj3z6hvw/app.bsky.feed.post/3lwp3bm43222x,Is that enough though??? I-i don’t know anything about smoothies…,andithejoltik.bsky.social,2025-08-18 18:57:20.907000+00:00,1,1,0,smoothie,0.0,Neutral,2025-08
at://did:plc:hy4pxrecebrxczqknmgttbzz/app.bsky.feed.post/3lwp2hmhgkc2u,"Sure, but all the other stuff? I guess I just really don't like to drink things that are particularly chunky or thick, and my wife has made some smoothies in the past and the flavors never seem to blend very well together either.",optimusfan.bsky.social,2025-08-18 18:42:49.004000+00:00,1,1,0,smoothie,0.1672,Positive,2025-08
at://did:plc:hy4pxrecebrxczqknmgttbzz/app.bsky.feed.post/3lwp2ags5s22a,"Man, I just drink vanilla whey protein shakes and they are delicious. I really don't care much for the blended up smoothies either.",optimusfan.bsky.social,2025-08-18 18:38:47.805000+00:00,1,1,0,smoothie,0.2007,Positive,2025-08
at://did:plc:vp6fqs3mcjgstkxvj2yr5lo6/app.bsky.feed.post/3lwowu3gbvk26,"mall capybara has caused me and my younger gen partner to have mall drink argument LOL
for us it was always just a fountain soda
he is saying they had fucking boba and smoothies. WHAT.",lionessbutmasc.bsky.social,2025-08-18 17:38:11.813000+00:00,0,1,0,smoothie,0.2577,Positive,2025-08
at://did:plc:zt3odaolz32hnb23b4vfmxwx/app.bsky.feed.post/3lwowhimim62g,"In 2025, Trump clones will fill the cabinet, each specializing in a unique way to sign documents incorrectly. The White House kitchen will only serve overcooked steaks and ketchup smoothies.",duckxyz.bsky.social,2025-08-18 17:31:09.222000+00:00,0,0,0,smoothie,0.0,Neutral,2025-08
at://did:plc:iug7vgkcria4lxennuj6ibmg/app.bsky.feed.post/3lwotr2mfkc2s,Daily homemade smoothies!,rosserr.bsky.social,2025-08-18 16:42:48.802000+00:00,1,1,0,smoothie,0.0,Neutral,2025-08
at://did:plc:4cfcyaz3fln7hhidjnaybncf/app.bsky.feed.post/3lwosadgc7s2r,Tabun...,chaosgirlzero.bsky.social,2025-08-18 16:15:41.411000+00:00,2,1,0,smoothie,0.0,Neutral,2025-08
at://did:plc:at6jwoaxkrkyr7utjdiwjgm4/app.bsky.feed.post/3lwos763wik2d,I will be making my fall breakfast smoothies here this week. It’s always fun chewing on the pieces of oats.,transformerdad.bsky.social,2025-08-18 16:14:54.904000+00:00,1,1,0,smoothie,0.5106,Positive,2025-08
at://did:plc:4sqb5ugga4lhhrkkuw2sa5oi/app.bsky.feed.post/3lwos5ptdcw2l,"I'm tired of people sharing their superproductive morning routines. I’ll take coffee and a cheeky scroll over moon-dust smoothies and sunrise meditation

➡️ Read more:  trib.al/57Az8dx",theipaper.com,2025-08-18 16:14:06.706000+00:00,2,0,1,smoothie,-0.0258,Neutral,2025-08
at://did:plc:u4xusxa43igqgmful3yayf3m/app.bsky.feed.post/3lwos44njgk2p,"Ghost is pretty good, especially some of the collab flavors

In general, I recommend adding it to smoothies or adding some banana slices if it’s not good enough with milk or water",rainofdroplets.bsky.social,2025-08-18 16:13:12.901000+00:00,1,1,0,smoothie,0.8481,Positive,2025-08
at://did:plc:r2zvinldj267hfovrztgsabd/app.bsky.feed.post/3lwopwhlczk2a,DIA was looking at nuclear tech. In France there are jellyfish heading for the Graveline plant. I see instead of taking his chances at sea Mark is hated in Cali and Newsom is making ketchup smoothies. Emily Pike. Pike's Peak. What was built in Cripple Creek? $$$,firewoman79.bsky.social,2025-08-18 15:34:16.132000+00:00,0,1,0,smoothie,-0.5267,Negative,2025-08
at://did:plc:6lpghn6gwruwirpdjt7vga7c/app.bsky.feed.post/3lwonrcybr22f,"Meal prep = gout defense. From cherry smoothies to lentil soup, these 5 low-purine recipes help you fight flares before they start. Batch cook | Smart storage | Anti-inflammatory picks. Read the full guide → goutgourmet.substack.com/p/meal-prep-ideas-for-gout-friendly",yellowchilli.bsky.social,2025-08-18 14:54:50.914000+00:00,0,0,0,smoothie,0.5106,Positive,2025-08
at://did:plc:ywz7fhqplsdxwh3vl5o7wr3s/app.bsky.feed.post/3lwon3rzctc2u,"10 Delicious Yogurt Smoothie Recipes for Weight Loss

🥣 Want to lose weight without giving up flavor? These 10 yogurt smoothie recipes are creamy, delicious, and designed to burn fat. 🍓🥬

www.healthawei.com/2025/08/yogu...

#WeightLoss #Smoothies #HealthyEating",healthawei.bsky.social,2025-08-18 14:43:38.314000+00:00,0,0,0,smoothie,0.3948,Positive,2025-08
at://did:plc:qlkh75cqpqmnk4rndxf6qano/app.bsky.feed.post/3lwomgi53r22s,blended a bunch of stuff to make smoothies but instead of making smoothies i just put it into an ice cream maker and now i have smoothie ice cream.  you can really just do whatever the hell you want forever,stephalant.bsky.social,2025-08-18 14:31:37.003000+00:00,4,0,0,smoothie,-0.7876,Negative,2025-08
at://did:plc:qx4iuf5ofsi5rfxdmwbsr27y/app.bsky.feed.post/3lwoljjxy2s24,"I survived off of strained soups, smoothies, mash potato. I could only open my mouth about 2cm I could barely fit a spoon in there 😭",rowbowss.bsky.social,2025-08-18 14:15:26.719000+00:00,1,0,0,smoothie,0.4228,Positive,2025-08
at://did:plc:kcbywm7kd5agiphvn5qln6jc/app.bsky.feed.post/3lwojww5rq22x,"they eat like, smoothies and bagels. no cereal of any kind, even oatmeal. baffling",nemerevermore.bsky.social,2025-08-18 13:47:08.008000+00:00,0,1,0,smoothie,0.5719,Positive,2025-08
at://did:plc:euef4btbl74hldgaipozwc7h/app.bsky.feed.post/3lwojwoydwk2w,Citrus rind in smoothies. Thank me later,rolandrood.bsky.social,2025-08-18 13:47:01.003000+00:00,2,0,0,smoothie,0.3612,Positive,2025-08
at://did:plc:qbqs3yn7pptaqggjplnonquq/app.bsky.feed.post/3lwojht6dj22w,It's just gasoline smoothies I imagine,alexrescuecat.bsky.social,2025-08-18 13:38:41.010000+00:00,2,0,0,smoothie,0.0,Neutral,2025-08
at://did:plc:rijt6mmt35z2f4dyglhrkvqv/app.bsky.feed.post/3lwojcuyg2s2v,"""I'm going to pre-make smoothie base so I can mix it with kefir for easy smoothies. I'll just freeze it.""

The next morning:",thatmerecat.bsky.social,2025-08-18 13:36:01.702000+00:00,2,1,0,smoothie,0.4767,Positive,2025-08
at://did:plc:h2spa3l463coxycuy6iiov2l/app.bsky.feed.post/3lwoh3em2h22m,"#MAHA, #RFKjr & #TerminallyIll #Hyena #Smoothies

#JohnOliver",shewandersferal.bsky.social,2025-08-18 12:55:59.111000+00:00,1,0,1,smoothie,0.0,Neutral,2025-08
at://did:plc:x7ql7n5zcdusaodfzq246vsz/app.bsky.feed.post/3lwoe5zwtow2f,Supplement Inspektor testet Acai Pulver: Das Amazonas-Superfood mit Antioxidantien und Omega-Fettsäuren überzeugt! Testsieger ist Sevenhills Wholefoods. Ideal für Smoothies und Bowls. #SupplementInspektor #AcaiPulver https://supplementinspektor.de/acai/,supplementinspekt.bsky.social,2025-08-18 12:03:45.304000+00:00,0,0,0,smoothie,0.5707,Positive,2025-08
at://did:plc:5mixqvaull3ltfctuymsai64/app.bsky.feed.post/3lwodvpvaq62s,"Junge Blätter passen roh in Salate oder Smoothies, ältere Blätter können wie Spinat kurz blanchiert oder gedünstet werden. Sie machen sich gut in Quiches oder einfach als Beilage zu Fisch und Fleisch. (6/11)",infokomposter.presenter.blue,2025-08-18 11:59:05.446000+00:00,39,1,0,smoothie,0.0,Neutral,2025-08
at://did:plc:teeiih4cxo6am5ti3wspwmws/app.bsky.feed.post/3lwobvjsfww2v,This Simple Mistake Stopping You From Making Restaurant Worthy Smoothies,thetakeout.bsky.social,2025-08-18 11:23:12.108000+00:00,1,0,0,smoothie,-0.0258,Neutral,2025-08
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lwocdqhhj326,"Dit apparaat kan bijna álles in de keuken: de best geteste foodprocessor

Een foodprocessor is een onmisbaar product in de keuken. Zeker als je fan bent van soepen, sauzen en smoothies. Wat is de beste foodprocessor? En welke heeft de beste prijs-kwaliteitverhouding? De Consumentenbond geeft...",news-flows-nl.bsky.social,2025-08-18 11:31:08.914000+00:00,0,0,0,smoothie,0.782,Positive,2025-08
at://did:plc:qma3mlzuolfg63wydrbmgwxy/app.bsky.feed.post/3lwoakzckwc22,i like smoothies,scoyote.tgirl.gay,2025-08-18 10:59:25.103000+00:00,1,0,0,smoothie,0.3612,Positive,2025-08
at://did:plc:34adqrhc7gvculiifocialld/app.bsky.feed.post/3lwo6qg3cis2k,"DIET TIP: yell positive affirmations into mason jar, quickly seal it and freeze it to use in morning smoothies

EVIL DIET TIP: do the same thing but yell curses and threats, put them into your archenemy’s food. and then kidnap their dog idk",ohshit.bsky.social,2025-08-18 10:26:38.802000+00:00,3,2,0,smoothie,-0.7155,Negative,2025-08
at://did:plc:sbiwt45xwe6r3hxfgbfb2cgh/app.bsky.feed.post/3lwnws67ojp2j,"It's perfect for smoothies, protein shakes and iced drinks (Contains affiliate links)",somersetlive.co.uk,2025-08-18 08:04:28.510000+00:00,0,0,0,smoothie,0.5719,Positive,2025-08
at://did:plc:xv44bghtfr4bjqtyuuxlaqfs/app.bsky.feed.post/3lwnrkmld2m2f,"😍 Du 27 au 31/08, RDV pour la 4e année consécutive au Delta Festival (Marseille) dont nous sommes le partenaire avec:
-de nombreuses animations dédiées à la prévention santé
-notre Vélo à smoothies
-notre chasse aux tee-shirts 100% gagnant
+ une proposition mutualiste autour des TCA chez les ados",solimutmutuelle.bsky.social,2025-08-18 06:30:46.126000+00:00,0,0,0,smoothie,0.4939,Positive,2025-08
at://did:plc:7c5hpum5jtppnmhhq7ioa5cd/app.bsky.feed.post/3lwnpuq46p22e,Here it is. I divide it up by quadrants of the store.,scottwgonzalez.bsky.social,2025-08-18 06:00:43.905000+00:00,1,1,0,smoothie,0.0,Neutral,2025-08
at://did:plc:uih3b7qu2mhor6rwuoj5cz4y/app.bsky.feed.post/3lwnphirqen2s,"Mexico thankfully does not have this problem! Coffee, cut fruit, fresh juice, tacos, sushi, smoothies. It's great.",zaneselvans.org,2025-08-18 05:53:14.604000+00:00,2,1,0,smoothie,0.6448,Positive,2025-08
at://did:plc:fr7cv4kmksdjzna4dbltoemh/app.bsky.feed.post/3lwnmjq2uwc2j,They came from Innocent Smoothies? They were knitting little bobble hats for cold penises.,drwsplnd.com,2025-08-18 05:00:47.903000+00:00,1,1,0,smoothie,0.34,Positive,2025-08
at://did:plc:sirgqemdqsrdjvsfbdklrpxp/app.bsky.feed.post/3lwnjbbvznc2a,Very important question: what kind of smoothies,superjman1111.bsky.social,2025-08-18 04:02:23.203000+00:00,0,0,0,smoothie,0.2716,Positive,2025-08
at://did:plc:5edt3xoggrk4o65mudb4xan7/app.bsky.feed.post/3lwnhx6va4s2g,"🌸 Tired of seeing those ""glow up"" women on Reels and thinking it's not for you? You're right. It's not. ❌DON'T!
🌸 It's a lie that it's hard. The truth is, it’s a simple, two-minute fix. 2-minute smoothie hack🌟Make it HERE👉 loseweightsmoothie.com

#smoothies #smoothierecipes #weightlosstransformation",loseweightsmoothie.bsky.social,2025-08-18 03:38:51.309000+00:00,0,0,0,smoothie,-0.3164,Negative,2025-08
at://did:plc:5leiuj4gseqz7faret2fgwfr/app.bsky.feed.post/3lwnha73ee223,drinking smoothies and i feel as though i should be seeing like health bubbles appear above me with like +100 or something,skythefloof.bsky.social,2025-08-18 03:25:59.111000+00:00,22,2,1,smoothie,0.6124,Positive,2025-08
at://did:plc:2u563usics4tmhhzjxd2iy2l/app.bsky.feed.post/3lwn7ogkp3k2f,"and stream wrapped! twas good chill! we yapped about DND and worked on breeding projects in palworld! the neptilious smoothies continue until morale improves!

thank you to Fang0925 and @foxway.bsky.social for the raids today ya heckin dorks!",balenar.bsky.social,2025-08-18 01:10:48.908000+00:00,5,1,0,smoothie,0.8346,Positive,2025-08
at://did:plc:b4cfrp4ewm4df4ayxetlo4iz/app.bsky.feed.post/3lwn6fvpv6c22,If you like more drinkable smoothies I really like using regular over Greek yogurt but that’s purely textural - frozen peaches & banana & vanilla yogurt is a nice peaches & cream treat,eliza-p.bsky.social,2025-08-18 00:48:06.709000+00:00,2,0,0,smoothie,0.8674,Positive,2025-08
at://did:plc:teeiih4cxo6am5ti3wspwmws/app.bsky.feed.post/3lwn3zugqk327,Why Buying Prepared Smoothies At The Grocery Store Isn't Such A Life Hack After All,thetakeout.bsky.social,2025-08-18 00:05:35.303000+00:00,1,0,1,smoothie,0.2263,Positive,2025-08
at://did:plc:qpcel7hzr3rg5o5nn6mjovb5/app.bsky.feed.post/3lwmxyrbac22u,"Time to make some banana: bread, muffins, pudding, smoothies,  pancakes, or cream pie.",embracingcuriosity.bsky.social,2025-08-17 22:53:26.104000+00:00,1,0,0,smoothie,0.0,Neutral,2025-08
at://did:plc:4p5z4ayodeauxpxnex5ekw26/app.bsky.feed.post/3lwmx5qg3sc2u,“Well we did it we pulled off a banana heist. Who wants smoothies?”,the5thone.bsky.social,2025-08-17 22:38:17.304000+00:00,2,0,0,smoothie,0.0,Neutral,2025-08
at://did:plc:tghan3ggdehj3ykcj2tszkxm/app.bsky.feed.post/3lwmt5seebk2j,"My partner's mother is real picky with bread & it's one she'll eat, which is why it came to mind. It's a really tasty bread! Crossing my fingers, he'll accept the smoothies this go round. 🤞",thevenusbunch.bsky.social,2025-08-17 21:26:44.111000+00:00,2,2,0,smoothie,0.4389,Positive,2025-08
at://did:plc:cohclfex657imyjevrnigxew/app.bsky.feed.post/3lwmpssbip22m,i miss my smoothies,sanlangsbutterfly.bsky.social,2025-08-17 20:26:53.107000+00:00,2,0,0,smoothie,-0.1531,Negative,2025-08
at://did:plc:pxjffqcwajj6khb3he4fogqb/app.bsky.feed.post/3lwmos4cy2k2b,"Smoothies are 4 stars down, 5 stars up",smootherbrain.bsky.social,2025-08-17 20:08:33.514000+00:00,0,1,0,smoothie,0.0,Neutral,2025-08
at://did:plc:mjjhewaevvpabatdqr2bz5i6/app.bsky.feed.post/3lwmoriykyk2a,He's resisted things like smoothies in the past but we're trying again. Other ideas? He will try most things once but I am not going to try slippery foods. Didn't like smoothies a couple of years ago but trying again. Needs total transparency about ingredients. 2/2,geographile.bsky.social,2025-08-17 20:08:15.931000+00:00,1,2,0,smoothie,0.6124,Positive,2025-08
at://did:plc:pxjffqcwajj6khb3he4fogqb/app.bsky.feed.post/3lwmopwakak2b,smoothies for this so good,smootherbrain.bsky.social,2025-08-17 20:07:20.404000+00:00,0,1,0,smoothie,0.5777,Positive,2025-08
at://did:plc:pii5cy2db4622q6p6ywsxt6a/app.bsky.feed.post/3lwmon3euds2g,"for those in life that wanted to blame red in your stool on something, introducing ketchup smoothies!",yungandykaufman.bsky.social,2025-08-17 20:05:47.305000+00:00,1,0,0,smoothie,-0.4003,Negative,2025-08
at://did:plc:s3euhl5pum5ddjpgc2c4xblg/app.bsky.feed.post/3lwmo6cutjk2r,Make smoochies not smoothies!,suzyheart.bsky.social,2025-08-17 19:57:32.008000+00:00,0,0,0,smoothie,0.0,Neutral,2025-08
at://did:plc:cqu4gucro3sxjtvptkdmi5dy/app.bsky.feed.post/3lwmnvjx3nk2q,I think the last time I was there was like 2013? I bought a bunch of the glasses their smoothies come in but they've all since broken. I really liked them cuz you'd put ice in the bottom bulb part and they'd stick together and stay at the bottom instead of floating up.,bluebunaoi.bsky.social,2025-08-17 19:52:37.207000+00:00,1,0,0,smoothie,0.1875,Positive,2025-08
at://did:plc:fr7cv4kmksdjzna4dbltoemh/app.bsky.feed.post/3lwmmukxyn22q,I need Innocent Smoothies to do another woolly hat campaign.,drwsplnd.com,2025-08-17 19:34:09.605000+00:00,0,1,0,smoothie,0.34,Positive,2025-08
at://did:plc:wwwvb2couwmprasdnymu4i4d/app.bsky.feed.post/3lwmlkgrnx22l,"Love the farmer market here. So worth for the fresh ingredients. Got a thing of mushrooms, cherry tomatoes, Greek yogurt made with goat milk, and chèvre.

Yogurt been so good for smoothies and the other stuff gud for breakfast burrito.",ziziyadi.bsky.social,2025-08-17 19:10:37.406000+00:00,0,1,0,smoothie,0.9088,Positive,2025-08
at://did:plc:rfd5465qcqbvvtizi3dzratl/app.bsky.feed.post/3lwmlebmoas2c,"Anyways, I got my smoothies for my fave spot.",comfort4u.bsky.social,2025-08-17 19:07:20.903000+00:00,1,0,0,smoothie,0.4404,Positive,2025-08
at://did:plc:j6w4nypjlzbqaok2wxufbbfq/app.bsky.feed.post/3lwmfedvvx22q,And smoothies. #TheArchers,appleandroidapp.bsky.social,2025-08-17 17:19:51.205000+00:00,1,0,0,smoothie,0.0,Neutral,2025-08
at://did:plc:6r26snhacedo3galoi2pf457/app.bsky.feed.post/3lwmelb42qs2h,"I like this question and I don’t have a good answer.

The fundamentals of narcotics retail are a little like MLMs (shifting inventory/warehousing costs down the value chain), but I don’t know that CJNG needs stay at home moms buying smoothies and selling them to HS friends via FB to stay solvent.",uticaeric.bsky.social,2025-08-17 17:05:48.803000+00:00,2,1,0,smoothie,0.8519,Positive,2025-08
at://did:plc:xrts7xdhnp5hycg5r5ztt2qc/app.bsky.feed.post/3lwmejqte3k2w,I can't get past the texture but I love them in banana bread or smoothies.,litker.bsky.social,2025-08-17 17:04:59.102000+00:00,0,0,0,smoothie,0.7783,Positive,2025-08
at://did:plc:mlimbtxuf4wyxwvtb2fm7yur/app.bsky.feed.post/3lwmda4bd622n,They make great smoothies when mixed with yogourt and milk.,hellobonjour.bsky.social,2025-08-17 16:41:41.207000+00:00,1,0,0,smoothie,0.6249,Positive,2025-08
at://did:plc:jkyzz53icvqp3d4bze425qp3/app.bsky.feed.post/3lwmd7jyuzc2p,They are great in smoothies!,jwfrancesca.bsky.social,2025-08-17 16:41:21.306000+00:00,1,0,0,smoothie,0.6588,Positive,2025-08
at://did:plc:evp7c5l4jp3sqsfabcyva2ay/app.bsky.feed.post/3lwmchlvyhc2d,"Very hot today so thought I’d make a smoothie for me and The Beautiful One!

Peach, pineapple, apple juice and water. Remember kids, small things like this go far further than splashing a load of money around. 

Ignore the manosphere. Drink fruit.",0n1ydan5.com,2025-08-17 16:28:03.504000+00:00,7,0,0,smoothie,0.636,Positive,2025-08
at://did:plc:5edt3xoggrk4o65mudb4xan7/app.bsky.feed.post/3lwm6fjebes2g,"🥭🍐Wish you found this smoothie hack sooner? You’re not alone!🍓If you can blend & follow simple recipes, your glow-up is effortless🥑10,000+ women & men are already ahead of you—and loving it 🍋 Watch the short demo➡️LoseWeightSmoothie.com

#Smoothies #SmoothieRecipes
#WeightLoss #Diet #WeightLossTips",loseweightsmoothie.bsky.social,2025-08-17 15:15:15.511000+00:00,1,0,0,smoothie,0.636,Positive,2025-08
at://did:plc:tjjwcvpbdg5lly4hf3hgf3nk/app.bsky.feed.post/3lwlysiyfc525,"⭐️OFERTA  #AMAZON⭐️

Braun Minipimer 2 MQ20236MWH, Batidora de Mano con Sistema EasyTwist, Batidora para Salsas y Smoothies, 2 Velocidades, Picadora de 500 ml y Varilla Batidora, 600W, Blanco

💶 Precio: 39.99€
❌ Antes: 46.99€

🖇 https://btz.es/4UiBHGP",ofertaschollosymas.bsky.social,2025-08-17 13:35:08.005000+00:00,0,0,0,smoothie,0.0,Neutral,2025-08
